album_id,copyright
4Mz9ZCE83IiaVC9ejMqxky,"℗ 2019 Galactic Records, LLC, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
1UQG78YJjaBySRMh0A8Uw7,© 2006 Capitol Records Inc.
1UQG78YJjaBySRMh0A8Uw7,℗ 2006 Capitol Records Inc.
5Rg4ZSwf1LPCuAMr0msdun,© 1983 Island Records Inc.
5Rg4ZSwf1LPCuAMr0msdun,℗ 2001 The Island Def Jam Music Group
34eR6ev1GGZHmxNTEfRobW,(C) 2009 Another Victory
34eR6ev1GGZHmxNTEfRobW,(P) 2009 Victory Records
7M4YAXOOg1XbWx03jg7t62,"(P) 2019 RCA Records, a division of Sony Music Entertainment"
0efvl0HsK2xxttk4IVOJry,"© 2019 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V."
0efvl0HsK2xxttk4IVOJry,"℗ 2019 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V."
2ioso1tqQ5zABQDVYyiUi5,© 2005 Warner Music UK Ltd
2ioso1tqQ5zABQDVYyiUi5,℗ 2000 Warner Music UK Ltd
6GaqU0TlYBKHUiSJ0AT9A2,"© 2008 Universal-Island Records Ltd., under exclusive licence to Mercury Records Limited"
6GaqU0TlYBKHUiSJ0AT9A2,"℗ 2008 Universal-Island Records Ltd., under exclusive licence to Mercury Records Limited"
6Lmx4sQJ4lUrXxY64X4oeu,(P) 2016 Sony Music Entertainment Norway AS
2aE3VcIiNPqqo4VzOXiDoR,"(P) 2018 RCA Records, a division of Sony Music Entertainment"
2DSUg9hHXIb9KBvOWXQvNf,"© 2015 Republic Records, a division of UMG Recordings, Inc."
2DSUg9hHXIb9KBvOWXQvNf,"℗ 2015 Republic Records, a division of UMG Recordings, Inc."
07Jvk8tGuaMhR4H72znlLJ,"© 2017 Quality Control Music, LLC and UMG Recordings, Inc."
07Jvk8tGuaMhR4H72znlLJ,"Quality Control Music / Motown Records / Capitol Records; ℗ 2017 Quality Control Music, LLC and UMG Recordings, Inc."
6Rk2VghhfqeYrgKxS21eBh,"© 1991 UMG Recordings, Inc."
6Rk2VghhfqeYrgKxS21eBh,"℗ 1991 UMG Recordings, Inc."
2B9q4KPjOEYu885Keo9dfX,© 2005 Jack Johnson
2B9q4KPjOEYu885Keo9dfX,℗ 2005 Jack Johnson
7as9B0RBSX3cxUIs1MlZ4V,(P) 2018 Sony Music Entertainment US Latin LLC
5a4sJJ3qjn6hqRsvm0Veso,© 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
5a4sJJ3qjn6hqRsvm0Veso,℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company.
0O1PJ0t69iTO5yWrIeIga0,© 2019 Interscope Records
0O1PJ0t69iTO5yWrIeIga0,South Coast Music Group/Interscope Records; ℗ 2019 Interscope Records
0YCraVqAWvJHiBYP2AXgV6,"© 1985 Jefferson Starship, Inc., under exclusive license to Rhino Entertainment Company, a Warner Music Group Company."
0YCraVqAWvJHiBYP2AXgV6,"℗ 1985 Jefferson Starship, Inc., under exclusive license to Rhino Entertainment Company, a Warner Music Group Company."
21dd5QyItuoqvPkViQXlKf,© 2019 Taylor Swift
21dd5QyItuoqvPkViQXlKf,℗ 2019 Taylor Swift
1jUQCocnQtSBVgzdQyEEiN,2018 KondZilla
1jUQCocnQtSBVgzdQyEEiN,2018 KondZilla
5mvQHYARofQRsOE2cqBzik,© 1975 Island Records Inc.
5mvQHYARofQRsOE2cqBzik,"℗ 1975 UMG Recordings, Inc."
5fy0X0JmZRZnVa2UEicIOl,"© 2014 Big Machine Records, LLC"
5fy0X0JmZRZnVa2UEicIOl,"℗ 2014 Big Machine Records, LLC"
6MbiLUw1KReHVRuZvCChal,"© 2018 UMG Recordings, Inc."
6MbiLUw1KReHVRuZvCChal,"FP; This Compilation ℗ 2018 UMG Recordings, Inc."
3R6Z3Hp8EMdhgkA5t89NiL,© 1983 UMG Recordings Inc.
3R6Z3Hp8EMdhgkA5t89NiL,A Mercury Records release; This Compilation ℗ 1983 UMG Recordings Inc.
3KzAvEXcqJKBF97HrXwlgf,© 2015 Apple Corps Ltd
3KzAvEXcqJKBF97HrXwlgf,℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)
4tYyNNlbRGlS6FNphD8mur,(P) 2015 Wati-B under exclusive license to Sony Music Entertainment
2kyTLcEZe6nc1s6ve0zW9P,© 1999 Interscope Records
2kyTLcEZe6nc1s6ve0zW9P,℗ 1999 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc.
37rNuexqEXWeSIOiJtn3A9,"© 1967 Capitol Records, LLC"
37rNuexqEXWeSIOiJtn3A9,"℗ 2012 Capitol Records, LLC"
1vHvJVBK0WnpbYFw4f4UTD,© 2001 Island Records Inc.
1vHvJVBK0WnpbYFw4f4UTD,"℗ 1977 UMG Recordings, Inc."
1kM6xcSYO5ASJaWgygznL7,© 2001 Polar Music International AB
1kM6xcSYO5ASJaWgygznL7,This Compilation ℗ 2001 Polar Music International AB
06S3Qjh4QWLtn6c7CVhYh7,(C) 2019 Rimas Entertainment LLC.
2TVvPbLNPTCZS8lPHs1rZW,2009 © 2013 Loyauté under license to Glassnote Entertainment Group LLC and exclusively licensed to Warner Music UK Limited
2TVvPbLNPTCZS8lPHs1rZW,2009 ℗ 2013 Loyauté under license to Glassnote Entertainment Group LLC and exclusively licensed to Warner Music UK Limited
6ylFfzx32ICw4L1A7YWNLN,"© 2019 UMG Recordings, Inc."
6ylFfzx32ICw4L1A7YWNLN,"Universal Music Latino; ℗ 2019 UMG Recordings, Inc."
4ZIaWbFnkMozASM1CA59K6,"© 2018 NOTD AB, Under exclusive license to Universal Music AB"
4ZIaWbFnkMozASM1CA59K6,"℗ 2018 NOTD AB, Under exclusive license to Universal Music AB"
0tQ7Iu6EicQTPyhYRNWjaT,"(P) 2017 RCA Records, a division of Sony Music Entertainment"
4iqsNkST0v1aaL3S0Fd4XS,"(P) 1982 RCA Records, a division of Sony Music Entertainment"
4KTUNKma9YpiSbioeui4pW,2017 Eleven Seven Music
4KTUNKma9YpiSbioeui4pW,2017 Eleven Seven Music
6aUbcanpJvwQqa7hs2mxoL,© 2021 Universal Music Mexico S.A. de C.V.
6aUbcanpJvwQqa7hs2mxoL,Fonovisa; ℗ 2021 Universal Music Mexico S.A. de C.V.
0bRAth39i98n7qrxubZ00K,"Exclusive licence Warner Music France, Label Elektra France, © 2020 Open Mic Productions"
0bRAth39i98n7qrxubZ00K,"Exclusive licence Warner Music France, Label Elektra France, ℗ 2020 Open Mic Productions"
1ExDe4fIz9qX6tkHUWjzEw,"© 2017 UMG Recordings, Inc."
1ExDe4fIz9qX6tkHUWjzEw,"FP; A Universal Music Enterprises release; This Compilation ℗ 2017 UMG Recordings, Inc."
74sIm8QdXqFwYeDS7OfYVw,"© 1999 UMG Recordings, Inc."
74sIm8QdXqFwYeDS7OfYVw,"An A&M Records Release; ℗ 1969 UMG Recordings, Inc."
5qrCoCKxWEDf5y5yERNArR,2020 Kontor Records GmbH / Heaven Shall Dance
5qrCoCKxWEDf5y5yERNArR,2020 Kontor Records GmbH / Heaven Shall Dance
0rajxwGsaQ1sqoegXK6gvw,"© 2016 Island Records, a division of UMG Recordings, Inc."
0rajxwGsaQ1sqoegXK6gvw,"℗ 2016 Island Records, a division of UMG Recordings, Inc."
7jRjPcWQMYGtD6gPBDZiAq,"under exclusive license to Elektra Records LLC for the World excluding Australia and New Zealand., © 2020 Bad Batch Records."
7jRjPcWQMYGtD6gPBDZiAq,"under exclusive license to Elektra Records LLC for the World excluding Australia and New Zealand., ℗ 2020 Bad Batch Records."
0z5qKyh9ys3kk9oLEzgG5l,(P) 2011 Simco Limited under exclusive license to Sony Music Entertainment UK Limited
7rU4vsRIhRRfMt3qy6ADND,"(P) 2020 STMPD RCRDS B.V. exclusively licensed to Epic Amsterdam, a division of Sony Music Entertainment Netherlands B.V."
4ZvFerEKfTlvxqVroYdXjk,© 2006 Universal International Music B.V.
4ZvFerEKfTlvxqVroYdXjk,a Universal Music Catalogue release; This Compilation ℗ 2006 Universal International Music B.V.
58NXIEYqmq5dQHg9nV9duM,(P) 1992 Sony Music Entertainment Inc.
23Y5wdyP5byMFktZf8AcWU,(P) 2008 Sony Music Entertainment
5vP0fNictdWyU48o83Q7ob,© 2020 Atlantic Recording Corporation
5vP0fNictdWyU48o83Q7ob,℗ 2020 Atlantic Recording Corporation
4MCZWUKxkvdMITh4KapBKX,(C) 2021 Rimas Entertainment
4MCZWUKxkvdMITh4KapBKX,(P) 2021 Rimas Entertainment LLC
5Nk90vGwn59ToxTvSNsKZw,"2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
5Nk90vGwn59ToxTvSNsKZw,"2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
39qsmsNRXjVaFqTZj9af0j,(P) 2021 Ministry of Sound Recordings Limited
3IUeEbeMtVKF6IctblFRCk,2018 Prince Kay One GmbH
3IUeEbeMtVKF6IctblFRCk,2018 Prince Kay One GmbH
6Ktv94u6eUIZBiUiBwOADD,2021 Room28
6Ktv94u6eUIZBiUiBwOADD,2021 Room28
1ITjhViDumL9llxAJYdKiC,(P) 2018 B-Unique Records (UK) Limited under exclusive License to Sony Music Entertainment UK limited
66FPnVL9G4CMKy3wvaGTcr,"© 2021 Olivia Rodrigo, under exclusive license to Geffen Records"
66FPnVL9G4CMKy3wvaGTcr,"℗ 2021 Olivia Rodrigo, under exclusive license to Geffen Records"
4ARUAVQnIDB02yVO8uvaJE,"© 2021 Warner Music México, S.A. de C.V."
4ARUAVQnIDB02yVO8uvaJE,"℗ 2021 Warner Music México, S.A. de C.V."
4uP43hIpmEEDuW7aOfiU2C,2015 Daniel Caesar
4uP43hIpmEEDuW7aOfiU2C,2015 Daniel Caesar
1OydCrx4m7fguwcX4stR9z,2002 Down Up Down Music
1OydCrx4m7fguwcX4stR9z,"2002 Down Up Down, Inc."
6Z7DGRyzIlsq7kXNXQF3Yd,© 2020 Bad Batch Records under exclusive license to Elektra Records for the World excluding Australia and New Zealand.
6Z7DGRyzIlsq7kXNXQF3Yd,℗ 2020 Bad Batch Records under exclusive license to Elektra Records for the World excluding Australia and New Zealand.
1Ypwht853ZVmsplg2DnZLI,"© 2007 Music Line Group, LLC,"
1Ypwht853ZVmsplg2DnZLI,"℗ 2007 Music Line Group, LLC,"
2QC9gnxGo0MnJ98mLTOf6c,"Under exclusive license to Warner Music Group Germany Holding GmbH, © 2021 Robin Schulz"
2QC9gnxGo0MnJ98mLTOf6c,"Under exclusive license to Warner Music Group Germany Holding GmbH, ℗ 2021 Robin Schulz"
4reDPMFxu6L4vWURQ8QYG1,"2019 Dirty Burd, Inc. under exclusive license to Commission Music/BMG Rights Management (US) LLC"
4reDPMFxu6L4vWURQ8QYG1,"2019 Dirty Burd, Inc. under exclusive license to Commission Music/BMG Rights Management (US) LLC"
2jGa3OwXatFYQAIS7OV7k9,"© 2021 SMG Music LLC, under exclusive license to Interscope Records"
2jGa3OwXatFYQAIS7OV7k9,"℗ 2021 SMG Music LLC, under exclusive license to Interscope Records"
0cTOvcvrbNiaiv4WXEUHzT,2006 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United Sates.
0cTOvcvrbNiaiv4WXEUHzT,2006 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United Sates.
1hZkAUxHrsteOYTCnrdD6J,"© 2015 Record Company TEN, under exclusive license to Atlantic Records for the United States and WEA International for the world outside the United States ex Sweden."
1hZkAUxHrsteOYTCnrdD6J,"℗ 2015 Record Company TEN, under exclusive license to Atlantic Records for the United States and WEA International for the world outside the United States ex Sweden."
0Fe4Uj7GkgA1uDGGk8s92C,© 2021 Atlantic Recording Corporation
0Fe4Uj7GkgA1uDGGk8s92C,℗ 2021 Atlantic Recording Corporation
5y5Qud31YIPnxbVjzojvmK,© 2021 Universal Music Mexico S.A. de C.V.
5y5Qud31YIPnxbVjzojvmK,UMM; ℗ 2021 Universal Music Mexico S.A. de C.V.
44a7Wk3Jh2JGVhjcFYWozj,(P) 2018 Sony Music Entertainment S.p.A.
6LY3AerY6KNGOPsNPL63Kk,© 2011 Interscope Records
6LY3AerY6KNGOPsNPL63Kk,℗ 2011 Interscope Records
2PCqp6l2SH33VkuAiFPKfS,2017 Armada Music B.V. / Kontor Records GmbH
2PCqp6l2SH33VkuAiFPKfS,2017 Armada Music B.V. / Kontor Records GmbH
6wiPmk3powmcz3G7zr6krg,"Under exclusive licence to Parlophone Records Limited., © 2021 Coldplay"
6wiPmk3powmcz3G7zr6krg,"Under exclusive licence to Parlophone Records Limited, ℗ 2021 Coldplay"
0UkgnXc0w7qiRE2X086BdN,"(P) 2011 RCA Records, a division of Sony Music Entertainment"
14p5CVdJCMRcgvICDAGS7k,"© 2019 Mal Luné Music, licence exclusive Rec. 118 / Warner Music France, a Warner Music Group Company"
14p5CVdJCMRcgvICDAGS7k,"℗ 2019 Mal Luné Music, licence exclusive Rec. 118 / Warner Music France, a Warner Music Group Company"
2OvZ8JCShhvxNkptwoGjve,(P) 2011 Sony Music Entertainment UK Limited
5LEXck3kfixFaA3CqVE7bC,© 2000 Maverick Recording Company
5LEXck3kfixFaA3CqVE7bC,℗ 2000 Maverick Recording Company
6ZB8qaR9JNuS0Q0bG1nbcH,(P) 2004 Arcade Fire Music Under Exclusive License to Sony Music Entertainment
4EPQtdq6vvwxuYeQTrwDVY,© 2018 Universal Music Operations Limited
4EPQtdq6vvwxuYeQTrwDVY,A Rinse / Virgin EMI Records release; ℗ 2018 Universal Music Operations Limited
3jdqYXotnRgQwG3HTniNdH,"© 2019 Goldzweig Berlin GmbH, under exclusive license to Universal Music GmbH"
3jdqYXotnRgQwG3HTniNdH,"An URBAN release; ℗ 2019 Goldzweig Berlin GmbH, under exclusive license to Universal Music GmbH"
6PzYuR9c0CYCPJTnqylPhd,(P) 2021 NITRON music a division of Sony Music Entertainment Germany GmbH / Ministry of Sound Recordings Limited
7jPoliCU7TRA13Wro32AOD,"© 2020 Island Records, a division of UMG Recordings, Inc."
7jPoliCU7TRA13Wro32AOD,"℗ 2020 Island Records, a division of UMG Recordings, Inc."
5sIyJyOgwEIOgBhLxIGG3t,"(C) 2020 White World Music | Powered by GLAD Empire, LLC"
5sIyJyOgwEIOgBhLxIGG3t,"(P) 2020 White World Music | Powered by GLAD Empire, LLC"
5LuoozUhs2pl3glZeAJl89,© 2021 OVO
5LuoozUhs2pl3glZeAJl89,℗ 2021 OVO
76IRLp7YzBVLKsat6Ro9ae,(C) 2019 BIGHIT MUSIC / HYBE
76IRLp7YzBVLKsat6Ro9ae,(P) 2019 BIGHIT MUSIC / HYBE
4Sz0PugCLKo0CEA7zgPplW,© 2018 ICY/Artistry Records/Warner Records Inc.
4Sz0PugCLKo0CEA7zgPplW,℗ 2018 ICY/Artistry Records/Warner Records Inc.
49gaz5rhWWgqCw61M9700v,"(P) 2006 RCA Records, a division of Sony Music Entertainment"
2DjfazR5N3TgXBQ7oVALA1,"© 2018 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc."
2DjfazR5N3TgXBQ7oVALA1,"Quality Control Music/Motown Records/Capitol Records; ℗ 2018 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc."
5KXv2MHeoLSqZ96jRuFF9H,© 2017 Hell Beach
5KXv2MHeoLSqZ96jRuFF9H,℗ 2017 Hell Beach
4hBTxv4QRPePXCFcEI7Vjp,© 2016 Geffen Records
4hBTxv4QRPePXCFcEI7Vjp,℗ 2016 Geffen Records
4t9C75dy0UtR4JE7vNYQRr,"Exclusive Licence Warner Music France, Label Parlophone, © 2020 What A Producer Ltd"
4t9C75dy0UtR4JE7vNYQRr,"Exclusive Licence Warner Music France, Label Parlophone, ℗ 2020 What A Producer Ltd"
1w9opfGdFtR3ulNHxnnO1e,"© 2004 Capitol Records, LLC"
1w9opfGdFtR3ulNHxnnO1e,"℗ 1992 Capitol Records, LLC"
4FJaDQzhKOP2tBynXrOasC,(P) 2009 Sony Music Entertainment
0XnqQzdSFAml08XZoRt1St,"2017 QUESTION EVERYTHING, INC. / EMPIRE"
0XnqQzdSFAml08XZoRt1St,"2017 QUESTION EVERYTHING, INC. / EMPIRE"
3SdFuYwyWoq7kuaHdTDcyD,(P) 2021 Epic Records. With Cactus Jack.
6pOiDiuDQqrmo5DbG0ZubR,"(P) 2021 Columbia Records, a Division of Sony Music Entertainment"
11BDZR6NRHwPiPy1WQr4Jf,(P) 1999 Sony Music Entertainment
1QrYKuMTMLwpTwzOFhfnOk,2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
1QrYKuMTMLwpTwzOFhfnOk,2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
1lXY618HWkwYKJWBRYR4MK,© 2017 Young Money Entertainment/Cash Money Records
1lXY618HWkwYKJWBRYR4MK,℗ 2017 Young Money Entertainment/Cash Money Records
6KMkuqIwKkwUhUYRPL6dUc,"(P) 2017 Roswell Records, Inc. under license to RCA Records, a unit of Sony Music Entertainment"
5jdzXYmv7zWMdoJzcXrFQ9,This compilation (P) 2019 Sony Music Entertainment UK Limited
4A366gjTrYQwmRtkTezF2W,(P) 1975 & 2004 Paul Simon under exclusive license to Sony Music Entertainment.
44hyrGuZKAvITbmrlhryf8,© 2010 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S.
44hyrGuZKAvITbmrlhryf8,"℗ 2009, 2010 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S."
5EzDhyNZuO7kuaABHwbBKX,© 2020 88rising Records/Warner Records Inc.
5EzDhyNZuO7kuaABHwbBKX,"℗ 2020 88rising Records/Warner Records Inc. except track 4 ℗ 2020 88rising Records/Warner Records Inc./Mad Decent, under license to Columbia Records, a Division of Sony Music Entertainment"
5cwUCXPFFfNsnk4qipc40D,1984 Atlantic Recording Corp.
5cwUCXPFFfNsnk4qipc40D,"1984 Atlantic Recording Corp. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
5B4PYA7wNN4WdEXdIJu58a,(P) 1991 Sony Music Entertainment Inc.
11GmvpYnbgK0rSryPaV5BP,"© 2021 Sueños Globales, LLC, Exclusively Licensed To UMG Recordings Inc."
11GmvpYnbgK0rSryPaV5BP,"Universal Music Latino; ℗ 2021 Sueños Globales, LLC, Exclusively Licensed To UMG Recordings Inc."
03Sa02WIHEwH8lHfbipmrz,"(C) 2006 Premium Latin Music, Inc."
03Sa02WIHEwH8lHfbipmrz,"(P) 2006 Premium Latin Music, Inc."
3fq06DDIkadDRB9RuBb22v,(P) 2020 Sony Music Entertainment US Latin LLC/Duars Entertainment Corp.
6X2HirVqcGXjLBShA8GUW2,"© 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
6X2HirVqcGXjLBShA8GUW2,"This Compilation ℗ 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
1jBESH0DEFN7z8WH8B0B5c,(C) 2021 La Base/ WK Records
1jBESH0DEFN7z8WH8B0B5c,(P) 2021 La Base Music Group / WK Records
3dLKM8bD8R3H3XnSOXGjTF,© 1990 The Island Def Jam Music Group
3dLKM8bD8R3H3XnSOXGjTF,℗ 1990 The Island Def Jam Music Group
537cgkkJUqMb46JUSNh0n7,© 2020 Warner Music Group Germany Holding GmbH
537cgkkJUqMb46JUSNh0n7,℗ 2020 Warner Music Group Germany Holding GmbH
4vWdSsgQzazxS7ndj9VcnO,"© 2005 Badman Ltd., under exclusive license to Polydor Limited (UK), a Universal Music Company. All rights reserved."
4vWdSsgQzazxS7ndj9VcnO,"This Compilation ℗ 2005 Badman Ltd., under exclusive license to Polydor Limited (UK), a Universal Music Company. All rights reserved."
4UreP5hWmaXUj0b6IoKGTj,(P) 2018 Dryden Street
59euB5Ns7yGbS06OYHwxRN,"© 1975 Far Out Productions, Inc under exclusive license to Rhino Entertainment Company, a Warner Music Group Company"
59euB5Ns7yGbS06OYHwxRN,"℗ 1975 Far Out Productions, Inc under exclusive license to Rhino Entertainment Company, a Warner Music Group Company"
6zA5X3CQ5rgLKhTobyV5Id,© 2018 Young Money/Cash Money Records
6zA5X3CQ5rgLKhTobyV5Id,℗ 2018 Young Money/Cash Money Records
6VSOIs13DaSG2IPilNviX5,(C) 2021 Rimas Entertainment LLC
6VSOIs13DaSG2IPilNviX5,(P) 2021 Rimas Entertainment LLC
71OpEL0ZAD5YpOFBFolErW,"© 2021 Dua Lipa Limited, under exclusive license to Universal Music GmbH"
71OpEL0ZAD5YpOFBFolErW,"An URBAN release; ℗ 2021 Dua Lipa Limited, under exclusive license to Universal Music GmbH"
4PTxbJPI4jj0Kx8hwr1v0T,"(P) 2020 Records Label, LLC / Columbia"
5LbHbwejgZXRZAgzVAjkhj,(P) 1990 Sony Music Entertainment
0bmiqbjKEu7qN1o7poiN1X,"© 2014 Island Records, a division of Universal Music Operations Limited"
0bmiqbjKEu7qN1o7poiN1X,"℗ 2014 Island Records, a division of Universal Music Operations Limited"
1Ww0yZ7iXbzkE5duwnMVNI,2019 Beauty Marks Entertainment
1Ww0yZ7iXbzkE5duwnMVNI,2019 Beauty Marks Entertainment
5bGumbB29JBPlv4ECVURka,(P) 1992 Sony Music Entertainment Inc.
41gMZm0ib3Je8hU0eFNUwS,"(P) 2020 Greater Boston Records LLC under exclusive license to Arista Records, a division of Sony Music Entertainment"
1Pg35HAGyWOsZNYLHx0t90,2015 Street Money Worldwide
1Pg35HAGyWOsZNYLHx0t90,2015 Street Money Worldwide
3tRrovXWGrSfBU3MYHqsVJ,© 2021 Rich Music Inc
3tRrovXWGrSfBU3MYHqsVJ,℗ 2021 Rich Music Inc
6pJLqbnEE1gjMZ15dpi1cH,"© 2020 El Cartel Records, Exclusive License To UMLE"
6pJLqbnEE1gjMZ15dpi1cH,"UMLE; ℗ 2020 El Cartel Records, Exclusive License To UMLE"
7EZP6OSbWvMZTrEmlBt1HX,"© 2008 Universal Records, a Division of UMG Recordings, Inc."
7EZP6OSbWvMZTrEmlBt1HX,"℗ 2008 Universal Records & SRC Records Inc., a division of UMG Recordings"
1Ag9EPbzibwzz0S0WpgX3v,(P) 2020 Sony Music Entertainment US Latin LLC
2mD97VgxTRfwB8F5tvkwrL,"© 2015 SKRIMSL ehf, under exclusive license to Republic Records, a Division of UMG Recordings, Inc."
2mD97VgxTRfwB8F5tvkwrL,"℗ 2015 SKRIMSL ehf, under exclusive license to Republic Records, a Division of UMG Recordings, Inc."
4DlHEcnhhUJbLuRvaOfdxC,(P) 2020 Relentless Records under exclusive licence to Sony Music Entertainment UK Limited
4lBrDelXR6Sn0k54a7UWMz,"© 2021 The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc."
4lBrDelXR6Sn0k54a7UWMz,"℗ 2021 The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc."
71clfVkkopYLrgweVj2cow,"(P) 2007 Epic Records, a division of Sony Music Entertainment"
0nW0w37lrQ87k7PLZvC4qJ,"(P) 2015 RCA Records, a division of Sony Music Entertainment"
6AFLOkpJjFF652jevcSOZX,© 1970 Elektra Entertainment for United States and WEA International Inc. for the world outside of the United States.
6AFLOkpJjFF652jevcSOZX,℗ 1970 Elektra Entertainment Group Inc. for the United States and WEA International Inc. for the world outside of the United States
3pZNBYMFG6OSNuajvsdN4Q,© 1974 A&M Records
3pZNBYMFG6OSNuajvsdN4Q,This Compilation ℗ 1974 A&M Records
2ZzatxW5gv1XZ0uai8TKxk,"(P) 2020 Russ My Way Inc. and Columbia Records, a Division of Sony Music Entertainment"
3uN87hwClF0hult2cxMbAW,This compilation (P) 1997 Sony Music Entertainment
1CMgmJjMFskwwmK8h8j1Oj,© 1997 Mercury Records Limited
1CMgmJjMFskwwmK8h8j1Oj,℗ 1996 Mercury Records Limited
1C5xrwfzgDM0hz7Kb035V3,© 2005 The Bicycle Music Company
1C5xrwfzgDM0hz7Kb035V3,℗ 2005 The Bicycle Music Company
4TzzpYnIMI8opSO9koKKVG,"(P) 2021 DDG Entertainment Inc., under exclusive license to Epic Records, a division of Sony Music Entertainment"
01NhUvviMytvV12pmJiDZH,"An Asylum Records UK release, a division of Atlantic Records UK, © 2021 Warner Music UK Limited"
01NhUvviMytvV12pmJiDZH,"An Asylum Records UK release, a division of Atlantic Records UK, ℗ 2021 Warner Music UK Limited"
6xNFuLOko8gjxi5kUAyGyM,(C) 2016 Steel Wool/OBE/Art Club
